25;20;5;15;12;12;70;1
25;2;2;3;11;13;70;1
25;22;11;17;20;14;69;11
25;6;3;8;15;15;69;11
25;3;3;7;19;16;69;11
25;7;5;14;14;17;69;11
25;21;10;21;17;18;69;11
25;16;10;20;18;19;69;11
25;18;11;16;16;-1;16;4
26;1;1;22;4;1;60;1
26;2;2;3;5;2;60;1
26;22;11;17;16;3;60;1
26;8;6;1;3;4;59;11
26;5;1;23;1;5;59;11
26;4;4;5;6;6;59;11
26;15;7;11;14;7;59;11
26;6;3;8;15;8;59;11
26;3;3;7;20;9;59;11
26;17;9;10;2;10;59;11
26;7;5;14;13;11;59;11
26;10;7;12;12;12;59;11
26;13;6;2;9;13;58;12
26;9;2;4;10;-1;39;20
26;18;11;16;17;-1;38;20
26;12;4;6;7;-1;35;20
26;21;10;21;19;-1;16;20
26;16;10;20;18;-1;10;20
26;20;5;15;8;-1;0;4
26;14;9;9;11;-1;0;4
27;1;1;22;1;1;67;1
27;12;4;6;17;2;67;1
27;13;6;2;2;3;67;1
27;2;2;3;12;4;67;1
27;5;1;23;3;5;67;1
27;8;6;1;6;6;67;1
27;9;2;4;7;7;67;1
27;20;5;15;9;8;67;1
27;15;7;11;4;9;67;1
27;3;3;7;13;10;67;1
27;4;4;5;5;11;67;1
27;7;5;14;15;12;67;1
27;14;9;9;10;13;67;1
27;6;3;8;16;14;67;1
27;16;10;20;19;15;67;1
27;21;10;21;20;16;67;1
27;18;11;16;14;17;66;11
27;22;11;17;18;-1;50;4
27;17;9;10;8;-1;40;5
27;10;7;12;11;-1;35;22
28;5;1;23;2;1;70;1
28;10;7;12;5;2;70;1
28;8;6;1;6;3;70;1
28;4;4;5;7;4;70;1
28;1;1;22;1;5;70;1
28;12;4;6;10;6;70;1
28;15;7;11;9;7;70;1
28;9;2;4;4;8;70;1
28;17;9;10;8;9;70;1
28;2;2;3;15;10;70;1
28;14;9;9;13;11;70;1
28;18;11;16;12;12;69;11
28;6;3;8;16;13;69;11
28;3;3;7;14;14;69;11
28;21;10;21;18;15;69;11
28;22;11;17;17;16;68;12
28;13;6;2;3;17;67;5
28;7;5;14;19;18;67;13
28;16;10;20;20;-1;62;23
28;20;5;15;11;-1;22;25
29;13;6;2;1;1;57;1
29;1;1;22;2;2;57;1
29;9;2;4;3;3;57;1
29;5;1;23;5;4;57;1
29;15;7;11;7;5;57;1
29;20;5;15;6;6;57;1
29;10;7;12;13;7;57;1
29;3;3;7;9;8;57;1
29;2;2;3;8;9;57;1
29;7;5;14;10;10;57;1
29;12;4;6;15;11;57;1
29;17;9;10;14;12;56;11
29;18;11;16;16;13;56;11
29;21;10;21;18;14;56;11
29;6;3;8;11;15;56;11
29;22;11;17;19;16;56;11
29;14;9;9;17;17;56;11
29;8;6;1;4;-1;45;5
29;16;10;20;20;-1;41;3
29;4;4;5;12;-1;0;4
30;13;6;2;2;1;44;1
30;2;2;3;5;2;44;1
30;1;1;22;1;3;44;1
30;4;4;5;6;4;44;1
30;20;5;15;10;5;44;1
30;9;2;4;8;6;44;1
30;7;5;14;9;7;44;1
30;17;9;10;7;8;44;1
30;10;7;12;13;9;44;1
30;5;1;23;3;10;43;6
30;14;9;9;14;11;43;11
30;3;3;7;15;12;43;11
30;16;10;20;18;13;43;11
30;6;3;8;19;14;43;11
30;18;11;16;17;15;43;11
30;15;7;11;11;16;43;11
30;21;10;21;20;17;43;11
30;8;6;1;4;18;42;20
30;22;11;17;16;-1;19;6
30;12;4;6;12;-1;13;20
31;20;5;15;1;1;53;1
31;5;1;23;2;2;53;1
31;9;2;4;11;3;53;1
31;4;4;5;8;4;53;1
31;2;2;3;10;5;53;1
31;13;6;2;6;6;53;1
31;1;1;22;15;7;53;1
31;17;9;10;3;8;53;1
31;8;6;1;14;9;53;1
31;12;4;6;17;10;53;1
31;10;7;12;9;11;53;1
31;6;3;8;18;12;53;1
31;15;7;11;7;13;53;1
31;3;3;7;5;14;53;1
31;18;11;16;19;15;53;1
31;14;9;9;13;16;52;11
31;22;11;17;16;17;52;11
31;7;5;14;4;18;52;11
31;16;10;20;20;19;51;12
31;21;10;21;12;-1;11;3
32;4;4;5;15;1;61;1
32;3;3;7;8;2;61;1
32;1;1;22;2;3;61;1
32;10;7;12;7;4;61;1
32;20;5;15;6;5;61;1
32;2;2;3;9;6;61;1
32;14;9;9;14;7;61;1
32;6;3;8;10;8;61;1
32;18;11;16;12;9;61;1
32;5;1;23;5;10;61;1
32;9;2;4;4;11;61;1
32;7;5;14;17;12;61;1
32;13;6;2;1;13;61;1
32;21;10;21;20;14;61;1
32;8;6;1;3;15;57;3
32;15;7;11;11;-1;50;9
32;16;10;20;19;-1;49;3
32;17;9;10;13;-1;29;7
32;22;11;17;18;-1;14;26
32;12;4;6;16;-1;13;3
33;4;4;5;4;1;67;1
33;9;2;4;6;2;67;1
33;8;6;1;2;3;67;1
33;12;4;6;12;4;67;1
33;15;7;11;7;5;67;1
33;20;5;15;9;6;67;1
33;13;6;2;5;7;67;1
33;17;9;10;13;8;67;1
33;2;2;3;16;9;67;1
33;7;5;14;10;10;67;1
33;3;3;7;15;11;67;1
33;1;1;22;1;12;67;1
33;22;11;17;17;13;66;11
33;18;11;16;18;14;66;11
33;6;3;8;14;15;66;11
33;21;10;21;20;-1;21;6
33;5;1;23;3;-1;16;5
33;16;10;20;19;-1;8;27
33;10;7;12;8;-1;6;28
33;14;9;9;11;-1;0;4
34;1;1;22;1;1;56;1
34;13;6;2;3;2;56;1
34;8;6;1;2;3;56;1
34;4;4;5;4;4;56;1
34;2;2;3;9;5;56;1
34;9;2;4;11;6;56;1
34;10;7;12;12;7;56;1
34;12;4;6;10;8;56;1
34;20;5;15;6;9;56;1
34;14;9;9;15;10;56;1
34;22;11;17;13;11;56;1
34;6;3;8;17;12;56;1
34;7;5;14;8;13;56;1
34;17;9;10;16;14;56;1
34;3;3;7;14;15;55;11
34;18;11;16;18;16;55;11
34;21;10;21;20;17;55;11
34;5;1;23;5;-1;49;9
34;16;10;20;19;-1;13;5
34;15;7;11;7;-1;2;4
35;13;6;2;1;1;71;1
35;4;4;5;6;2;71;1
35;8;6;1;3;3;71;1
35;20;5;15;7;4;71;1
35;1;1;22;4;5;71;1
35;10;7;12;10;6;71;1
35;5;1;23;5;7;71;1
35;15;7;11;2;8;71;1
35;17;9;10;12;9;71;1
35;2;2;3;8;10;70;11
35;9;2;4;13;11;70;11
35;3;3;7;18;12;70;11
35;18;11;16;17;13;70;11
35;7;5;14;9;14;70;11
35;22;11;17;15;15;70;11
35;16;10;20;20;16;69;12
35;6;3;8;16;17;69;12
35;21;10;21;19;18;69;12
35;12;4;6;11;-1;0;3
35;14;9;9;14;-1;0;4
36;8;6;6;1;1;58;1
36;4;1;1;2;2;58;1
36;1;1;2;4;3;58;1
36;2;2;9;3;4;58;1
36;21;4;3;6;5;58;1
36;13;6;5;22;6;58;1
36;3;3;16;12;7;57;11
36;23;7;11;9;8;57;11
36;15;7;12;8;9;57;11
36;5;4;4;13;10;57;11
36;22;11;8;16;11;57;11
36;11;8;22;10;12;57;11
36;17;9;15;7;13;57;11
36;24;5;18;19;14;57;11
36;18;11;7;14;15;57;11
36;19;8;23;11;16;56;12
36;16;12;20;20;17;56;12
36;25;3;17;15;-1;48;4
36;14;9;14;18;-1;48;4
36;9;2;10;5;-1;36;6
36;26;5;19;17;-1;28;29
36;27;12;21;21;-1;10;3
37;4;1;1;2;1;56;1
37;1;1;2;4;2;56;1
37;8;6;6;3;3;56;1
37;2;2;9;5;4;56;1
37;13;6;5;1;5;56;1
37;21;4;3;12;6;56;1
37;15;7;12;8;7;56;1
37;5;4;4;11;8;56;1
37;25;3;17;19;9;56;1
37;17;9;15;10;10;56;1
37;22;11;8;22;11;55;11
37;18;11;7;15;12;55;11
37;11;8;22;14;13;55;11
37;26;5;19;17;14;55;11
37;23;7;11;9;15;55;11
37;19;8;23;18;16;55;11
37;24;5;18;16;17;55;11
37;9;2;10;7;18;55;11
37;3;3;16;6;-1;42;9
37;14;9;14;13;-1;36;23
37;27;12;21;20;-1;7;5
37;16;12;20;21;-1;0;4
38;13;6;5;1;1;57;1
38;1;1;2;2;2;57;1
38;8;6;6;3;3;57;1
38;2;2;9;5;4;57;1
38;4;1;1;4;5;57;1
38;9;2;10;6;6;57;1
38;15;7;12;9;7;57;1
38;21;4;3;7;8;57;1
38;5;4;4;12;9;57;1
38;3;3;16;10;10;57;1
38;25;3;17;11;11;56;11
38;23;7;11;14;12;56;11
38;22;11;8;15;13;56;11
38;27;12;21;22;14;55;12
38;16;12;20;20;15;53;14
38;19;8;23;13;16;51;5
38;17;9;15;8;-1;41;6
38;14;9;14;21;-1;36;30
38;11;8;22;17;-1;34;5
38;24;5;18;18;-1;26;9
38;18;11;7;16;-1;0;4
38;26;5;19;19;-1;0;4
39;13;6;5;1;1;65;1
39;1;1;2;4;2;65;1
39;4;1;1;2;3;65;1
39;9;2;10;5;4;65;1
39;14;9;14;9;5;65;1
39;3;3;16;11;6;65;1
39;5;4;4;8;7;65;1
39;11;8;22;13;8;64;11
39;21;4;3;10;9;64;11
39;22;11;8;12;10;64;11
39;19;8;23;15;11;64;11
39;18;11;7;14;12;64;11
39;16;12;20;20;13;63;12
39;27;12;21;21;14;63;12
39;2;2;9;7;-1;46;6
39;23;7;11;17;-1;44;22
39;24;5;18;16;-1;19;31
39;26;5;19;22;-1;9;27
39;8;6;6;3;-1;9;22
39;15;7;12;6;-1;8;32
39;17;9;15;19;-1;7;9
39;25;3;17;18;-1;1;4
40;4;1;1;1;1;78;1
40;1;1;2;2;2;78;1
40;13;6;5;3;3;78;1
40;21;4;3;4;4;77;11
40;9;2;10;8;5;77;11
40;2;2;9;7;6;77;11
40;25;3;17;11;7;77;11
40;8;6;6;16;8;77;11
40;26;5;19;18;9;77;11
40;22;11;8;9;10;77;11
40;18;11;7;10;11;77;11
40;3;3;16;5;12;77;11
40;5;4;4;15;13;76;5
40;14;9;14;13;14;76;12
40;15;7;12;14;15;76;12
40;23;7;11;20;16;76;12
40;11;8;22;21;17;76;12
40;19;8;23;17;18;76;12
40;27;12;21;22;19;70;30
40;16;12;20;19;-1;53;3
40;17;9;15;6;-1;17;6
40;24;5;18;12;-1;2;3
41;1;1;2;1;1;70;1
41;2;2;9;3;2;70;1
41;25;3;17;19;3;70;1
41;5;4;4;22;4;70;1
41;8;6;6;4;5;70;1
41;11;8;22;11;6;70;1
41;4;1;1;2;7;70;1
41;23;7;11;18;8;70;1
41;17;9;15;6;9;70;1
41;3;3;16;7;10;70;1
41;19;8;23;17;11;70;1
41;22;11;8;13;12;70;1
41;15;7;12;10;-1;58;3
41;24;5;18;12;-1;54;3
41;27;12;21;21;-1;47;33
41;14;9;14;14;-1;36;6
41;9;2;10;8;-1;26;3
41;16;12;20;20;-1;21;3
41;26;5;19;16;-1;8;3
41;18;11;7;15;-1;0;6
41;13;6;5;5;-1;51;2
41;21;4;3;9;-1;51;2
42;1;1;2;1;1;73;1
42;4;1;1;2;2;73;1
42;13;6;5;3;3;73;1
42;8;6;6;4;4;73;1
42;5;4;4;6;5;73;1
42;15;7;12;8;6;73;1
42;17;9;15;9;7;73;1
42;20;2;10;7;8;73;1
42;21;4;3;10;9;72;11
42;25;3;17;17;10;72;11
42;19;8;23;16;11;72;11
42;18;11;7;13;12;72;11
42;26;5;19;20;13;71;12
42;16;12;20;21;14;71;12
42;27;12;21;22;15;70;13
42;3;3;16;14;16;68;5
42;24;5;18;19;17;68;34
42;2;2;9;5;-1;56;7
42;11;8;22;18;-1;13;20
42;14;9;14;11;-1;0;4
42;22;11;8;15;-1;0;4
42;23;7;11;12;-1;0;4
43;8;6;6;3;1;70;1
43;13;6;5;1;2;70;1
43;1;1;2;2;3;70;1
43;9;2;10;4;4;70;1
43;2;2;9;7;5;70;1
43;21;4;3;5;6;70;1
43;4;1;1;10;7;70;1
43;18;11;7;12;8;70;1
43;3;3;16;9;9;70;1
43;23;7;11;11;10;69;11
43;22;11;8;13;11;69;11
43;17;9;15;14;12;69;11
43;14;9;14;16;13;69;11
43;25;3;17;18;14;69;11
43;5;4;4;6;15;69;11
43;11;8;22;22;16;68;12
43;16;12;20;21;17;68;12
43;26;5;19;15;-1;55;6
43;27;12;21;20;-1;28;35
43;19;8;23;19;-1;1;4
43;15;7;12;8;-1;1;4
43;24;5;18;17;-1;0;4
44;8;6;6;2;1;59;1
44;4;1;1;3;2;59;1
44;1;1;2;1;3;59;1
44;9;2;10;5;4;59;1
44;13;6;5;4;5;59;1
44;2;2;9;9;6;59;1
44;5;4;4;7;7;58;11
44;21;4;3;8;8;58;11
44;22;11;8;14;9;58;11
44;18;11;7;18;10;58;11
44;14;9;14;12;11;58;11
44;3;3;16;17;12;58;11
44;25;3;17;13;13;58;11
44;11;8;22;21;14;57;12
44;27;12;21;22;15;57;12
44;24;5;18;16;16;53;6
44;15;7;12;10;-1;43;31
44;19;8;23;19;-1;35;26
44;26;5;19;15;-1;29;3
44;23;7;11;6;-1;22;36
44;16;12;20;20;-1;16;5
44;17;9;15;11;-1;8;9
45;4;1;1;2;1;60;1
45;13;6;5;3;2;60;1
45;17;9;15;6;3;60;1
45;25;3;17;12;4;60;1
45;14;9;14;20;5;60;1
45;2;2;9;4;6;60;1
45;9;2;10;5;7;60;1
45;5;4;4;7;8;59;11
45;1;1;2;10;9;59;11
45;21;4;3;13;10;59;11
45;22;11;8;14;11;59;11
45;19;8;23;15;12;59;11
45;15;7;12;8;13;59;11
45;8;6;6;1;-1;34;9
45;11;8;22;16;-1;19;31
45;23;7;11;9;-1;18;4
45;28;12;21;22;-1;13;9
45;18;11;7;17;-1;2;20
45;16;12;20;21;-1;2;20
45;3;3;16;11;-1;2;20
45;26;5;19;18;-1;2;20
45;24;5;18;19;-1;2;20
46;1;1;2;1;1;70;1
46;8;6;6;3;2;70;1
46;2;2;9;2;3;70;1
46;4;1;1;6;4;70;1
46;9;2;10;7;5;70;1
46;23;7;11;5;6;70;1
46;3;3;16;4;7;70;1
46;5;4;4;11;8;70;1
46;17;9;15;9;9;70;1
46;15;7;12;8;10;69;11
46;14;9;14;10;11;69;11
46;21;4;3;13;12;69;11
46;13;6;5;14;13;69;11
46;25;3;17;12;14;69;11
46;11;8;22;19;15;69;11
46;20;5;19;20;16;69;11
46;16;12;20;21;17;68;12
46;22;11;8;18;18;68;12
46;24;5;18;16;-1;42;10
46;19;8;23;15;-1;41;3
46;18;11;7;17;-1;35;37
46;29;12;21;22;-1;4;3
47;13;6;5;1;1;58;1
47;8;6;6;3;2;58;1
47;4;1;1;4;3;58;1
47;2;2;9;6;4;58;1
47;1;1;2;2;5;58;1
47;5;4;4;7;6;58;1
47;3;3;16;8;7;58;1
47;9;2;10;5;8;58;1
47;21;4;3;10;9;58;1
47;14;9;14;13;10;58;1
47;25;3;17;14;11;58;1
47;23;7;11;16;12;57;11
47;18;11;7;21;13;57;11
47;19;8;23;11;14;57;11
47;24;5;18;15;15;57;11
47;15;7;12;9;16;57;11
47;22;11;8;22;17;57;11
47;11;8;22;17;18;57;11
47;20;5;19;18;19;57;11
47;29;12;21;20;20;56;12
47;16;12;20;19;21;53;32
47;17;9;15;12;-1;9;9
48;4;1;1;1;1;53;1
48;1;1;2;2;2;53;1
48;8;6;6;5;3;53;1
48;2;2;9;4;4;53;1
48;9;2;10;6;5;53;1
48;3;3;16;8;6;53;1
48;5;4;4;7;7;53;1
48;18;11;7;10;8;53;1
48;17;9;15;11;9;53;1
48;22;11;8;12;10;53;1
48;15;7;12;9;11;53;1
48;21;4;3;15;12;52;11
48;25;3;17;13;13;52;11
48;19;8;23;14;14;52;11
48;23;7;11;18;15;52;11
48;11;8;22;17;16;52;11
48;24;5;18;19;17;52;11
48;20;5;19;16;18;52;11
48;16;12;20;21;19;52;11
48;29;12;21;22;20;52;11
48;13;6;5;3;-1;10;22
48;14;9;14;20;-1;1;3
49;8;6;6;1;1;44;1
49;13;6;5;2;2;44;1
49;4;1;1;3;3;44;1
49;1;1;2;4;4;44;1
49;2;2;9;6;5;44;1
49;3;3;16;5;6;44;1
49;17;9;15;7;7;44;1
49;5;4;4;9;8;44;1
49;9;2;10;14;9;44;1
49;23;7;11;10;10;44;1
49;15;7;12;8;11;44;1
49;24;5;18;13;12;43;11
49;22;11;8;17;13;43;11
49;16;12;20;19;14;43;11
49;11;8;22;18;15;43;11
49;19;8;23;20;16;43;11
49;29;12;21;21;17;43;11
49;18;11;7;12;-1;36;9
49;25;3;17;15;-1;34;32
49;14;9;14;11;-1;29;9
49;20;5;19;16;-1;8;38
49;21;4;3;22;-1;1;22
50;1;1;2;1;1;67;1
50;5;4;4;11;2;67;1
50;8;6;6;3;3;67;1
50;14;9;14;12;4;67;1
50;21;4;3;10;5;67;1
50;13;6;5;4;6;67;1
50;9;2;10;9;7;67;1
50;16;12;20;20;8;67;1
50;24;5;18;14;9;67;1
50;22;11;8;17;10;67;1
50;18;11;7;6;11;66;22
50;29;12;21;22;12;66;11
50;15;7;12;13;13;66;11
50;2;2;9;5;14;65;39
50;11;8;22;21;15;65;4
50;23;7;11;15;-1;55;29
50;19;8;23;19;-1;54;37
50;3;3;16;16;-1;49;40
50;20;5;19;8;-1;46;4
50;17;9;15;7;-1;45;4
50;4;1;1;2;-1;41;3
50;25;3;17;18;-1;19;4
51;8;6;6;2;1;56;1
51;4;1;1;4;2;56;1
51;13;6;5;3;3;56;1
51;20;5;19;17;4;56;1
51;18;11;7;10;5;56;1
51;24;5;18;11;6;56;1
51;2;2;9;8;7;56;1
51;14;9;14;5;8;56;1
51;5;4;4;13;9;56;1
51;17;9;15;7;10;56;1
51;21;4;3;18;11;56;1
51;25;3;17;19;12;55;11
51;15;7;12;12;13;55;11
51;11;8;22;20;14;55;11
51;22;11;8;16;15;55;11
51;3;3;16;15;16;54;12
51;29;12;21;22;17;53;13
51;9;2;10;9;-1;33;9
51;1;1;2;1;-1;30;20
51;23;7;11;6;-1;25;20
51;16;12;20;21;-1;24;3
51;19;8;23;14;-1;11;23
52;8;6;6;3;1;71;1
52;13;6;5;1;2;71;1
52;4;1;1;4;3;71;1
52;3;3;16;10;4;71;1
52;9;2;10;7;5;71;1
52;2;2;9;6;6;71;1
52;1;1;2;2;7;70;11
52;15;7;12;8;8;70;11
52;14;9;14;9;9;70;11
52;6;3;17;19;10;70;11
52;23;7;11;15;11;70;11
52;11;8;22;18;12;69;12
52;24;5;18;14;13;69;12
52;19;8;23;20;14;68;13
52;16;12;20;21;-1;43;23
52;22;11;8;11;-1;40;5
52;5;4;4;17;-1;35;3
52;20;5;19;13;-1;34;9
52;18;11;7;16;-1;20;5
52;17;9;15;5;-1;14;6
52;29;12;21;22;-1;2;4
52;21;4;3;12;-1;2;4
53;4;4;1;4;1;57;1
53;30;6;5;1;2;57;1
53;8;1;3;22;3;57;1
53;18;11;12;3;4;57;1
53;31;1;4;5;5;57;1
53;17;3;9;7;6;57;1
53;3;3;10;12;7;57;1
53;32;9;15;8;8;57;1
53;13;6;6;2;9;57;1
53;14;9;14;13;10;57;1
53;24;5;20;15;11;57;1
53;2;2;16;10;12;56;11
53;26;5;21;16;13;56;11
53;23;7;7;17;14;56;11
53;22;11;11;6;15;56;11
53;15;7;8;14;16;56;11
53;33;13;18;19;17;55;12
53;11;8;22;20;18;53;14
53;34;8;23;21;-1;35;26
53;35;2;17;11;-1;29;5
53;21;4;2;9;-1;21;9
53;27;13;19;18;-1;0;30
54;21;4;2;1;1;56;1
54;4;4;1;7;2;56;1
54;18;11;12;2;3;56;1
54;31;1;4;5;4;56;1
54;13;6;6;21;5;56;1
54;30;6;5;14;6;56;1
54;35;2;17;10;7;56;1
54;23;7;7;22;8;56;1
54;15;7;8;9;9;55;11
54;22;11;11;20;10;55;11
54;24;5;20;13;11;54;12
54;27;13;19;15;12;54;12
54;33;13;18;16;13;54;12
54;11;8;22;17;14;53;13
54;2;2;16;11;-1;48;5
54;26;5;21;12;-1;41;8
54;34;8;23;18;-1;33;26
54;32;9;15;8;-1;26;9
54;17;3;9;4;-1;15;9
54;14;9;14;19;-1;10;9
54;3;3;10;3;-1;6;5
54;8;1;3;6;-1;0;3
55;4;4;1;3;1;57;1
55;8;1;3;4;2;57;1
55;23;7;7;6;3;57;1
55;2;2;16;8;4;57;1
55;21;4;2;2;5;57;1
55;35;2;17;19;6;57;1
55;22;11;11;16;7;57;1
55;14;9;14;11;8;57;1
55;26;5;21;18;9;57;1
55;18;11;12;1;10;56;11
55;27;13;19;17;11;56;11
55;11;8;22;21;12;55;12
55;34;8;23;22;13;54;13
55;31;1;4;5;-1;46;10
55;33;13;18;20;-1;39;26
55;24;5;20;12;-1;37;3
55;30;6;5;10;-1;32;3
55;17;3;9;7;-1;22;7
55;32;9;15;13;-1;4;3
55;15;7;8;9;-1;0;3
55;3;3;10;14;-1;0;3
55;13;6;6;15;-1;0;3
56;30;6;5;1;1;62;1
56;4;4;1;5;2;62;1
56;31;1;4;7;3;62;1
56;13;6;6;4;4;62;1
56;8;1;3;8;5;62;1
56;17;3;9;10;6;62;1
56;18;11;12;2;7;62;1
56;21;4;2;11;8;62;1
56;23;7;7;6;9;62;1
56;22;11;11;3;10;62;1
56;3;3;10;13;11;62;1
56;35;2;17;12;12;62;1
56;2;2;16;15;13;61;11
56;24;5;20;16;14;61;11
56;26;5;21;18;15;61;11
56;33;13;18;19;16;60;12
56;14;9;14;14;-1;47;30
56;11;8;22;21;-1;44;20
56;32;9;15;17;-1;40;9
56;34;8;23;22;-1;23;22
56;15;7;8;9;-1;5;38
56;27;13;19;20;-1;0;3
57;30;6;5;2;1;60;1
57;4;4;1;1;2;60;1
57;13;6;6;3;3;60;1
57;8;1;3;5;4;60;1
57;22;11;11;4;5;60;1
57;21;4;2;11;6;60;1
57;3;3;10;22;7;60;1
57;35;2;17;9;8;60;1
57;15;7;8;7;9;59;11
57;2;2;16;13;10;59;11
57;26;5;21;17;11;59;11
57;33;13;18;18;12;59;11
